t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
287,056	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
288,057	1,060	0,000	1,110E+0	1,110E+0	0,000E+0
289,056	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
290,056	1,280	0,000	1,280E+0	1,280E+0	0,000E+0
291,057	1,300	0,000	1,300E+0	1,300E+0	0,000E+0
292,056	1,460	0,000	1,300E+0	7,200E-5	0,000E+0
293,057	1,460	0,000	1,460E+0	1,460E+0	0,000E+0
294,056	0,940	0,000	9,400E-1	9,400E-1	0,000E+0
295,057	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
296,056	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
297,056	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
298,057	0,980	0,000	1,029E+0	1,029E+0	0,000E+0
299,056	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
300,057	0,890	0,000	8,900E-1	8,900E-1	0,000E+0
301,057	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
302,058	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
303,058	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
304,059	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
305,061	1,130	0,000	1,070E+0	1,070E+0	0,000E+0
306,060	0,990	0,000	1,130E+0	1,130E+0	0,000E+0
307,061	1,060	0,000	9,900E-1	9,900E-1	0,000E+0
308,060	1,040	0,000	1,060E+0	1,060E+0	0,000E+0
309,061	1,110	0,000	1,040E+0	7,200E-5	0,000E+0
310,061	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
311,060	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
312,061	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
313,060	1,130	0,000	1,090E+0	1,090E+0	0,000E+0
314,061	1,100	0,000	1,130E+0	1,130E+0	0,000E+0
315,060	1,090	0,000	1,100E+0	7,200E-5	0,000E+0
316,061	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
317,061	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
318,060	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
319,061	1,330	0,000	1,330E+0	1,330E+0	0,000E+0
320,061	0,930	0,000	9,300E-1	9,300E-1	0,000E+0
321,062	1,000	0,000	1,127E+0	1,127E+0	0,000E+0
322,061	1,000	0,000	1,000E+0	1,000E+0	0,000E+0
323,061	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
324,062	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
325,061	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
326,062	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
327,061	1,000	0,000	1,063E+0	1,063E+0	0,000E+0
328,062	1,000	0,000	1,000E+0	1,000E+0	0,000E+0
329,061	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
330,061	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
331,062	1,000	0,000	1,000E+0	1,000E+0	0,000E+0
332,061	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
333,063	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
334,062	1,350	0,000	1,090E+0	1,090E+0	0,000E+0
335,063	1,350	0,000	1,350E+0	1,350E+0	0,000E+0
336,062	1,090	0,000	9,700E-1	9,700E-1	0,000E+0
337,062	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
338,063	1,120	0,000	1,030E+0	7,200E-5	0,000E+0
339,063	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
340,064	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
341,063	1,070	0,000	1,160E+0	1,160E+0	0,000E+0
342,064	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
343,064	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
344,064	1,160	0,000	1,070E+0	7,200E-5	0,000E+0
345,065	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
346,064	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
347,065	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
348,065	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
349,066	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
350,066	1,140	0,000	1,090E+0	7,200E-5	0,000E+0
351,065	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
352,066	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
353,065	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
354,066	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
355,065	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
356,065	1,150	0,000	1,110E+0	1,110E+0	0,000E+0
