Time [s]	Temperature CH4 [ºC]	Temperature CH9 [ºC]	PWM
1375,091	34,082	35,000	1,848927E+1
1376,091	34,076	35,000	1,848927E+1
1377,091	34,096	35,000	1,848927E+1
1378,091	34,088	35,000	2,082308E+1
1379,091	34,078	35,000	2,082308E+1
1380,091	34,064	35,000	2,082308E+1
1381,091	34,047	35,000	2,082308E+1
1382,091	34,074	35,000	2,082308E+1
1383,091	34,079	35,000	2,082308E+1
1384,091	34,069	35,000	2,082308E+1
1385,091	34,106	35,000	2,082308E+1
1386,091	34,142	35,000	2,082308E+1
1387,092	34,152	35,000	2,082308E+1
1388,092	34,138	35,000	1,929582E+1
1389,092	34,148	35,000	1,929582E+1
1390,092	34,159	35,000	1,929582E+1
1391,092	34,135	35,000	1,929582E+1
1392,092	34,130	35,000	1,929582E+1
1393,092	34,111	35,000	1,929582E+1
1394,092	34,155	35,000	1,929582E+1
1395,092	34,099	35,000	1,929582E+1
1396,092	34,100	35,000	1,929582E+1
1397,092	34,077	35,000	1,929582E+1
1398,092	34,073	35,000	2,224690E+1
1399,092	34,094	35,000	2,224690E+1
1400,092	34,088	35,000	2,224690E+1
1401,092	34,095	35,000	2,224690E+1
1402,092	34,088	35,000	2,224690E+1
1403,092	34,068	35,000	2,224690E+1
1404,092	34,064	35,000	2,224690E+1
1405,092	34,065	35,000	2,224690E+1
1406,092	34,057	35,000	2,224690E+1
1407,093	34,092	35,000	2,224690E+1
1408,093	34,114	35,000	2,108512E+1
1409,093	34,098	35,000	2,108512E+1
1410,093	34,111	35,000	2,108512E+1
1411,093	34,096	35,000	2,108512E+1
1412,093	34,086	35,000	2,108512E+1
1413,093	34,081	35,000	2,108512E+1
1414,093	34,081	35,000	2,108512E+1
1415,093	34,106	35,000	2,108512E+1
1416,093	34,118	35,000	2,108512E+1
1417,093	34,127	35,000	2,108512E+1
1418,093	34,139	35,000	2,046234E+1
1419,093	34,144	35,000	2,046234E+1
1420,093	34,148	35,000	2,046234E+1
1421,093	34,205	35,000	2,046234E+1
1422,093	34,195	35,000	2,046234E+1
1423,093	34,186	35,000	2,046234E+1
1424,093	34,204	35,000	2,046234E+1
1425,093	34,222	35,000	2,046234E+1
1426,094	34,196	35,000	2,046234E+1
1427,094	34,159	35,000	2,046234E+1
1428,094	34,139	35,000	2,088309E+1
1429,094	34,151	35,000	2,088309E+1
1430,094	34,171	35,000	2,088309E+1
1431,094	34,213	35,000	2,088309E+1
1432,094	34,206	35,000	2,088309E+1
1433,094	34,215	35,000	2,088309E+1
1434,094	34,247	35,000	2,088309E+1
1435,094	34,228	35,000	2,088309E+1
1436,094	34,224	35,000	2,088309E+1
1437,094	34,267	35,000	2,088309E+1
1438,094	34,263	35,000	1,634480E+1
1439,094	34,255	35,000	1,634480E+1
1440,094	34,238	35,000	1,634480E+1
1441,094	34,260	35,000	1,634480E+1
1442,094	34,243	35,000	1,634480E+1
1443,095	34,224	35,000	1,634480E+1
1444,095	34,210	35,000	1,634480E+1
1445,095	34,259	35,000	1,634480E+1
1446,095	34,266	35,000	1,634480E+1
1447,095	34,243	35,000	1,634480E+1
1448,095	34,224	35,000	1,822168E+1
1449,095	34,241	35,000	1,822168E+1
1450,095	34,243	35,000	1,822168E+1
1451,095	34,234	35,000	1,822168E+1
1452,095	34,216	35,000	1,822168E+1
1453,095	34,189	35,000	1,822168E+1
1454,095	34,178	35,000	1,822168E+1
1455,095	34,177	35,000	1,822168E+1
1456,095	34,237	35,000	1,822168E+1
1457,095	34,248	35,000	1,822168E+1
1458,095	34,265	35,000	1,696962E+1
1459,095	34,297	35,000	1,696962E+1
1460,095	34,280	35,000	1,696962E+1
1461,095	34,258	35,000	1,696962E+1
1462,095	34,226	35,000	1,696962E+1
1463,095	34,214	35,000	1,696962E+1
1464,096	34,237	35,000	1,696962E+1
1465,096	34,263	35,000	1,696962E+1
1466,096	34,267	35,000	1,696962E+1
1467,096	34,257	35,000	1,696962E+1
1468,096	34,273	35,000	1,699330E+1
1469,096	34,297	35,000	1,699330E+1
1470,096	34,310	35,000	1,699330E+1
1471,096	34,293	35,000	1,699330E+1
1472,096	34,275	35,000	1,699330E+1
1473,096	34,307	35,000	1,699330E+1
1474,096	34,316	35,000	1,699330E+1
1475,096	34,279	35,000	1,699330E+1
1476,096	34,299	35,000	1,699330E+1
1477,096	34,281	35,000	1,699330E+1
1478,096	34,275	35,000	1,727217E+1
1479,096	34,319	35,000	1,727217E+1
1480,096	34,334	35,000	1,727217E+1
1481,096	34,297	35,000	1,727217E+1
1482,097	34,271	35,000	1,727217E+1
1483,097	34,281	35,000	1,727217E+1
1484,097	34,286	35,000	1,727217E+1
1485,097	34,281	35,000	1,727217E+1
1486,097	34,263	35,000	1,727217E+1
1487,097	34,248	35,000	1,727217E+1
1488,097	34,260	35,000	1,820761E+1
1489,097	34,307	35,000	1,820761E+1
1490,097	34,322	35,000	1,820761E+1
1491,097	34,300	35,000	1,820761E+1
1492,097	34,275	35,000	1,820761E+1
1493,097	34,264	35,000	1,820761E+1
1494,097	34,271	35,000	1,820761E+1
1495,097	34,245	35,000	1,820761E+1
1496,097	34,273	35,000	1,820761E+1
1497,097	34,313	35,000	1,820761E+1
1498,097	34,308	35,000	1,664051E+1
1499,097	34,284	35,000	1,664051E+1
1500,097	34,309	35,000	1,664051E+1
1501,098	34,309	35,000	1,664051E+1
1502,098	34,306	35,000	1,664051E+1
1503,098	34,308	35,000	1,664051E+1
1504,098	34,327	35,000	1,664051E+1
1505,098	34,316	35,000	1,664051E+1
1506,098	34,316	35,000	1,664051E+1
1507,098	34,290	35,000	1,664051E+1
1508,098	34,309	35,000	1,690331E+1
1509,098	34,309	35,000	1,690331E+1
1510,098	34,299	35,000	1,690331E+1
1511,098	34,296	35,000	1,690331E+1
1512,098	34,326	35,000	1,690331E+1
1513,098	34,331	35,000	1,690331E+1
1514,098	34,337	35,000	1,690331E+1
1515,098	34,366	35,000	1,690331E+1
1516,098	34,344	35,000	1,690331E+1
1517,099	34,360	35,000	1,690331E+1
1518,099	34,361	35,000	1,513393E+1
1519,099	34,391	35,000	1,513393E+1
1520,099	34,376	35,000	1,513393E+1
1521,099	34,361	35,000	1,513393E+1
1522,099	34,356	35,000	1,513393E+1
1523,099	34,349	35,000	1,513393E+1
1524,099	34,355	35,000	1,513393E+1
1525,099	34,356	35,000	1,513393E+1
1526,099	34,331	35,000	1,513393E+1
1527,099	34,324	35,000	1,513393E+1
1528,099	34,340	35,000	1,628773E+1
1529,099	34,370	35,000	1,628773E+1
1530,099	34,338	35,000	1,628773E+1
1531,099	34,321	35,000	1,628773E+1
1532,099	34,318	35,000	1,628773E+1
1533,099	34,323	35,000	1,628773E+1
1534,099	34,385	35,000	1,628773E+1
1535,099	34,383	35,000	1,628773E+1
1536,100	34,388	35,000	1,628773E+1
1537,100	34,364	35,000	1,628773E+1
1538,100	34,382	35,000	1,490224E+1
1539,100	34,386	35,000	1,490224E+1
1540,100	34,395	35,000	1,490224E+1
1541,100	34,382	35,000	1,490224E+1
1542,100	34,395	35,000	1,490224E+1
1543,100	34,388	35,000	1,490224E+1
1544,100	34,380	35,000	1,490224E+1
1545,100	34,372	35,000	1,490224E+1
1546,100	34,346	35,000	1,490224E+1
1547,100	34,337	35,000	1,490224E+1
1548,100	34,329	35,000	1,730100E+1
1549,100	34,309	35,000	1,730100E+1
1550,100	34,296	35,000	1,730100E+1
1551,100	34,273	35,000	1,730100E+1
1552,100	34,295	35,000	1,730100E+1
1553,100	34,280	35,000	1,730100E+1
1554,100	34,299	35,000	1,730100E+1
1555,100	34,300	35,000	1,730100E+1
1556,100	34,317	35,000	1,730100E+1
1557,101	34,331	35,000	1,730100E+1
1558,101	34,345	35,000	1,699589E+1
1559,101	34,339	35,000	1,699589E+1
1560,101	34,358	35,000	1,699589E+1
1561,101	34,351	35,000	1,699589E+1
1562,101	34,343	35,000	1,699589E+1
1563,101	34,300	35,000	1,699589E+1
1564,101	34,326	35,000	1,699589E+1
1565,101	34,300	35,000	1,699589E+1
1566,101	34,322	35,000	1,699589E+1
1567,101	34,340	35,000	1,699589E+1
1568,101	34,315	35,000	1,851587E+1
1569,101	34,334	35,000	1,851587E+1
1570,101	34,308	35,000	1,851587E+1
1571,101	34,314	35,000	1,851587E+1
1572,101	34,298	35,000	1,851587E+1
1573,101	34,324	35,000	1,851587E+1
1574,102	34,363	35,000	1,851587E+1
1575,102	34,352	35,000	1,851587E+1
1576,102	34,373	35,000	1,851587E+1
1577,102	34,358	35,000	1,851587E+1
1578,102	34,340	35,000	1,781942E+1
1579,102	34,392	35,000	1,781942E+1
1580,102	34,371	35,000	1,781942E+1
1581,102	34,365	35,000	1,781942E+1
1582,102	34,364	35,000	1,781942E+1
1583,102	34,379	35,000	1,781942E+1
1584,102	34,354	35,000	1,781942E+1
1585,102	34,373	35,000	1,781942E+1
1586,102	34,354	35,000	1,781942E+1
1587,102	34,341	35,000	1,781942E+1
1588,102	34,347	35,000	1,784800E+1
1589,102	34,355	35,000	1,784800E+1
1590,103	34,364	35,000	1,784800E+1
1591,103	34,380	35,000	1,784800E+1
1592,103	34,406	35,000	1,784800E+1
1593,103	34,416	35,000	1,784800E+1
1594,103	34,409	35,000	1,784800E+1
1595,103	34,384	35,000	1,784800E+1
1596,103	34,438	35,000	1,784800E+1
1597,103	34,416	35,000	1,784800E+1
1598,103	34,413	35,000	1,552321E+1
1599,103	34,374	35,000	1,552321E+1
1600,103	34,400	35,000	1,552321E+1
1601,103	34,389	35,000	1,552321E+1
1602,103	34,392	35,000	1,552321E+1
1603,103	34,392	35,000	1,552321E+1
1604,103	34,382	35,000	1,552321E+1
1605,103	34,400	35,000	1,552321E+1
1606,103	34,386	35,000	1,552321E+1
1607,103	34,367	35,000	1,552321E+1
1608,103	34,383	35,000	1,699158E+1
1609,104	34,379	35,000	1,699158E+1
1610,104	34,364	35,000	1,699158E+1
1611,104	34,366	35,000	1,699158E+1
1612,104	34,380	35,000	1,699158E+1
1613,104	34,379	35,000	1,699158E+1
1614,104	34,390	35,000	1,699158E+1
1615,104	34,350	35,000	1,699158E+1
1616,104	34,376	35,000	1,699158E+1
1617,104	34,389	35,000	1,699158E+1
1618,104	34,401	35,000	1,654205E+1
1619,104	34,396	35,000	1,654205E+1
1620,104	34,416	35,000	1,654205E+1
1621,104	34,409	35,000	1,654205E+1
1622,104	34,398	35,000	1,654205E+1
1623,104	34,377	35,000	1,654205E+1
1624,104	34,353	35,000	1,654205E+1
1625,104	34,339	35,000	1,654205E+1
1626,104	34,367	35,000	1,654205E+1
1627,104	34,352	35,000	1,654205E+1
1628,104	34,335	35,000	1,944982E+1
1629,105	34,320	35,000	1,944982E+1
1630,105	34,312	35,000	1,944982E+1
1631,105	34,299	35,000	1,944982E+1
1632,105	34,321	35,000	1,944982E+1
1633,105	34,333	35,000	1,944982E+1
1634,105	34,338	35,000	1,944982E+1
1635,105	34,363	35,000	1,944982E+1
1636,105	34,352	35,000	1,944982E+1
1637,105	34,321	35,000	1,944982E+1
1638,105	34,320	35,000	2,035678E+1
1639,105	34,319	35,000	2,035678E+1
1640,105	34,346	35,000	2,035678E+1
1641,105	34,326	35,000	2,035678E+1
1642,105	34,325	35,000	2,035678E+1
1643,105	34,355	35,000	2,035678E+1
1644,105	34,404	35,000	2,035678E+1
1645,105	34,460	35,000	2,035678E+1
1646,105	34,447	35,000	2,035678E+1
1647,105	34,460	35,000	2,035678E+1
1648,106	34,503	35,000	1,340380E+1
1649,106	34,543	35,000	1,340380E+1
1650,106	34,555	35,000	1,340380E+1
1651,106	34,555	35,000	1,340380E+1
1652,106	34,541	35,000	1,340380E+1
1653,106	34,532	35,000	1,340380E+1
1654,106	34,535	35,000	1,340380E+1
1655,106	34,514	35,000	1,340380E+1
1656,106	34,530	35,000	1,340380E+1
1657,106	34,493	35,000	1,340380E+1
1658,106	34,490	35,000	1,415312E+1
1659,106	34,489	35,000	1,415312E+1
1660,106	34,489	35,000	1,415312E+1
1661,106	34,468	35,000	1,415312E+1
1662,106	34,457	35,000	1,415312E+1
1663,106	34,448	35,000	1,415312E+1
1664,106	34,450	35,000	1,415312E+1
1665,106	34,496	35,000	1,415312E+1
1666,106	34,488	35,000	1,415312E+1
1667,106	34,466	35,000	1,415312E+1
1668,107	34,514	35,000	1,343465E+1
1669,107	34,513	35,000	1,343465E+1
1670,107	34,514	35,000	1,343465E+1
1671,107	34,480	35,000	1,343465E+1
1672,107	34,466	35,000	1,343465E+1
1673,107	34,484	35,000	1,343465E+1
1674,107	34,460	35,000	1,343465E+1
1675,107	34,458	35,000	1,343465E+1
1676,107	34,442	35,000	1,343465E+1
1677,107	34,419	35,000	1,343465E+1
1678,107	34,413	35,000	1,768416E+1
1679,107	34,451	35,000	1,768416E+1
1680,107	34,454	35,000	1,768416E+1
1681,107	34,418	35,000	1,768416E+1
1682,107	34,398	35,000	1,768416E+1
1683,107	34,445	35,000	1,768416E+1
1684,107	34,471	35,000	1,768416E+1
1685,107	34,481	35,000	1,768416E+1
1686,108	34,481	35,000	1,768416E+1
1687,108	34,462	35,000	1,768416E+1
1688,108	34,444	35,000	1,670281E+1
1689,108	34,446	35,000	1,670281E+1
1690,108	34,458	35,000	1,670281E+1
1691,108	34,428	35,000	1,670281E+1
1692,108	34,425	35,000	1,670281E+1
1693,108	34,460	35,000	1,670281E+1
1694,108	34,471	35,000	1,670281E+1
1695,108	34,470	35,000	1,670281E+1
1696,108	34,469	35,000	1,670281E+1
1697,108	34,468	35,000	1,670281E+1
1698,108	34,478	35,000	1,560725E+1
1699,108	34,475	35,000	1,560725E+1
1700,108	34,465	35,000	1,560725E+1
1701,108	34,446	35,000	1,560725E+1
1702,108	34,444	35,000	1,560725E+1
1703,109	34,459	35,000	1,560725E+1
1704,109	34,492	35,000	1,560725E+1
1705,109	34,502	35,000	1,560725E+1
1706,109	34,509	35,000	1,560725E+1
1707,109	34,490	35,000	1,560725E+1
1708,109	34,490	35,000	1,537216E+1
1709,109	34,469	35,000	1,537216E+1
1710,109	34,450	35,000	1,537216E+1
1711,109	34,456	35,000	1,537216E+1
1712,109	34,434	35,000	1,537216E+1
1713,109	34,426	35,000	1,537216E+1
1714,109	34,447	35,000	1,537216E+1
1715,109	34,469	35,000	1,537216E+1
1716,109	34,465	35,000	1,537216E+1
1717,109	34,453	35,000	1,537216E+1
1718,109	34,497	35,000	1,535056E+1
1719,109	34,520	35,000	1,535056E+1
1720,109	34,562	35,000	1,535056E+1
1721,109	34,554	35,000	1,535056E+1
1722,110	34,535	35,000	1,535056E+1
1723,110	34,541	35,000	1,535056E+1
1724,110	34,507	35,000	1,535056E+1
1725,110	34,527	35,000	1,535056E+1
1726,110	34,526	35,000	1,535056E+1
1727,110	34,531	35,000	1,535056E+1
1728,110	34,529	35,000	1,431017E+1
1729,110	34,541	35,000	1,431017E+1
1730,110	34,535	35,000	1,431017E+1
1731,110	34,550	35,000	1,431017E+1
1732,110	34,553	35,000	1,431017E+1
1733,110	34,538	35,000	1,431017E+1
1734,110	34,534	35,000	1,431017E+1
1735,110	34,511	35,000	1,431017E+1
1736,110	34,507	35,000	1,431017E+1
1737,110	34,519	35,000	1,431017E+1
1738,110	34,508	35,000	1,534612E+1
1739,110	34,519	35,000	1,534612E+1
1740,110	34,509	35,000	1,534612E+1
1741,111	34,495	35,000	1,534612E+1
1742,111	34,498	35,000	1,534612E+1
1743,111	34,498	35,000	1,534612E+1
1744,111	34,510	35,000	1,534612E+1
1745,111	34,511	35,000	1,534612E+1
1746,111	34,513	35,000	1,534612E+1
1747,111	34,511	35,000	1,534612E+1
1748,111	34,515	35,000	1,531613E+1
1749,111	34,507	35,000	1,531613E+1
1750,111	34,507	35,000	1,531613E+1
1751,111	34,496	35,000	1,531613E+1
1752,111	34,505	35,000	1,531613E+1
1753,111	34,484	35,000	1,531613E+1
1754,111	34,487	35,000	1,531613E+1
1755,111	34,529	35,000	1,531613E+1
1756,111	34,519	35,000	1,531613E+1
1757,111	34,474	35,000	1,531613E+1
1758,111	34,514	35,000	1,556197E+1
1759,111	34,540	35,000	1,556197E+1
1760,111	34,532	35,000	1,556197E+1
1761,112	34,532	35,000	1,556197E+1
1762,112	34,541	35,000	1,556197E+1
1763,112	34,544	35,000	1,556197E+1
1764,112	34,544	35,000	1,556197E+1
1765,112	34,542	35,000	1,556197E+1
1766,112	34,516	35,000	1,556197E+1
1767,112	34,549	35,000	1,556197E+1
1768,112	34,574	35,000	1,341803E+1
1769,112	34,543	35,000	1,341803E+1
1770,112	34,556	35,000	1,341803E+1
1771,112	34,605	35,000	1,341803E+1
1772,112	34,573	35,000	1,341803E+1
1773,112	34,527	35,000	1,341803E+1
1774,112	34,529	35,000	1,341803E+1
1775,112	34,509	35,000	1,341803E+1
1776,112	34,532	35,000	1,341803E+1
1777,112	34,572	35,000	1,341803E+1
1778,112	34,570	35,000	1,375586E+1
1779,112	34,537	35,000	1,375586E+1
1780,112	34,529	35,000	1,375586E+1
1781,113	34,535	35,000	1,375586E+1
1782,113	34,567	35,000	1,375586E+1
1783,113	34,546	35,000	1,375586E+1
1784,113	34,538	35,000	1,375586E+1
1785,113	34,531	35,000	1,375586E+1
1786,113	34,517	35,000	1,375586E+1
1787,113	34,535	35,000	1,375586E+1
1788,113	34,572	35,000	1,387626E+1
1789,113	34,557	35,000	1,387626E+1
1790,113	34,541	35,000	1,387626E+1
1791,113	34,569	35,000	1,387626E+1
1792,113	34,558	35,000	1,387626E+1
1793,113	34,566	35,000	1,387626E+1
1794,113	34,555	35,000	1,387626E+1
1795,114	34,562	35,000	1,387626E+1
1796,114	34,562	35,000	1,387626E+1
1797,114	34,555	35,000	1,387626E+1
1798,114	34,555	35,000	1,479235E+1
1799,114	34,561	35,000	1,479235E+1
1800,114	34,555	35,000	1,479235E+1
1801,114	34,555	35,000	1,479235E+1
1802,114	34,532	35,000	1,479235E+1
1803,114	34,523	35,000	1,479235E+1
1804,114	34,523	35,000	1,479235E+1
1805,114	34,548	35,000	1,479235E+1
1806,114	34,573	35,000	1,479235E+1
1807,114	34,573	35,000	1,479235E+1
1808,114	34,560	35,000	1,380487E+1
1809,114	34,549	35,000	1,380487E+1
1810,114	34,525	35,000	1,380487E+1
1811,115	34,517	35,000	1,380487E+1
1812,115	34,539	35,000	1,380487E+1
1813,115	34,518	35,000	1,380487E+1
1814,115	34,514	35,000	1,380487E+1
1815,115	34,535	35,000	1,380487E+1
1816,115	34,520	35,000	1,380487E+1
1817,115	34,504	35,000	1,380487E+1
1818,115	34,515	35,000	1,720494E+1
1819,115	34,544	35,000	1,720494E+1
1820,115	34,544	35,000	1,720494E+1
1821,115	34,547	35,000	1,720494E+1
1822,115	34,568	35,000	1,720494E+1
1823,115	34,538	35,000	1,720494E+1
1824,115	34,537	35,000	1,720494E+1
1825,115	34,514	35,000	1,720494E+1
1826,116	34,532	35,000	1,720494E+1
1827,116	34,588	35,000	1,720494E+1
1828,116	34,594	35,000	1,407011E+1
1829,116	34,588	35,000	1,407011E+1
1830,116	34,602	35,000	1,407011E+1
1831,116	34,619	35,000	1,407011E+1
1832,116	34,626	35,000	1,407011E+1
1833,116	34,620	35,000	1,407011E+1
1834,116	34,600	35,000	1,407011E+1
1835,116	34,587	35,000	1,407011E+1
1836,116	34,567	35,000	1,407011E+1
1837,116	34,573	35,000	1,407011E+1
1838,116	34,567	35,000	1,487918E+1
1839,116	34,575	35,000	1,487918E+1
1840,117	34,553	35,000	1,487918E+1
1841,117	34,557	35,000	1,487918E+1
1842,117	34,585	35,000	1,487918E+1
1843,117	34,579	35,000	1,487918E+1
1844,117	34,555	35,000	1,487918E+1
1845,117	34,554	35,000	1,487918E+1
1846,117	34,553	35,000	1,487918E+1
1847,117	34,558	35,000	1,487918E+1
1848,117	34,546	35,000	1,567554E+1
1849,117	34,603	35,000	1,567554E+1
1850,117	34,573	35,000	1,567554E+1
1851,117	34,561	35,000	1,567554E+1
1852,117	34,558	35,000	1,567554E+1
1853,117	34,552	35,000	1,567554E+1
1854,117	34,549	35,000	1,567554E+1
1855,117	34,578	35,000	1,567554E+1
1856,117	34,585	35,000	1,567554E+1
1857,117	34,592	35,000	1,567554E+1
1858,117	34,578	35,000	1,452712E+1
1859,117	34,619	35,000	1,452712E+1
1860,118	34,591	35,000	1,452712E+1
1861,118	34,576	35,000	1,452712E+1
1862,118	34,567	35,000	1,452712E+1
1863,118	34,636	35,000	1,452712E+1
1864,118	34,631	35,000	1,452712E+1
1865,118	34,650	35,000	1,452712E+1
1866,118	34,703	35,000	1,452712E+1
1867,118	34,724	35,000	1,452712E+1
1868,118	34,755	35,000	9,439294E+0
1869,118	34,761	35,000	9,439294E+0
1870,118	34,791	35,000	9,439294E+0
1871,118	34,780	35,000	9,439294E+0
1872,118	34,802	35,000	9,439294E+0
1873,118	34,776	35,000	9,439294E+0
1874,118	34,757	35,000	9,439294E+0
1875,119	34,758	35,000	9,439294E+0
1876,119	34,755	35,000	9,439294E+0
1877,119	34,705	35,000	9,439294E+0
1878,119	34,700	35,000	1,034434E+1
1879,119	34,717	35,000	1,034434E+1
1880,119	34,722	35,000	1,034434E+1
1881,119	34,698	35,000	1,034434E+1
1882,119	34,667	35,000	1,034434E+1
1883,119	34,645	35,000	1,034434E+1
1884,119	34,613	35,000	1,034434E+1
1885,119	34,611	35,000	1,034434E+1
1886,119	34,609	35,000	1,034434E+1
1887,119	34,595	35,000	1,034434E+1
1888,119	34,609	35,000	1,486338E+1
1889,119	34,618	35,000	1,486338E+1
1890,119	34,630	35,000	1,486338E+1
1891,119	34,664	35,000	1,486338E+1
1892,119	34,646	35,000	1,486338E+1
1893,120	34,651	35,000	1,486338E+1
1894,120	34,650	35,000	1,486338E+1
1895,120	34,629	35,000	1,486338E+1
1896,120	34,609	35,000	1,486338E+1
1897,120	34,602	35,000	1,486338E+1
1898,120	34,582	35,000	1,475325E+1
1899,120	34,616	35,000	1,475325E+1
1900,120	34,643	35,000	1,475325E+1
1901,120	34,681	35,000	1,475325E+1
1902,120	34,710	35,000	1,475325E+1
1903,120	34,691	35,000	1,475325E+1
1904,120	34,687	35,000	1,475325E+1
1905,120	34,690	35,000	1,475325E+1
1906,120	34,666	35,000	1,475325E+1
1907,120	34,677	35,000	1,475325E+1
1908,121	34,695	35,000	1,197085E+1
1909,121	34,677	35,000	1,197085E+1
1910,121	34,656	35,000	1,197085E+1
1911,121	34,659	35,000	1,197085E+1
1912,121	34,633	35,000	1,197085E+1
1913,121	34,615	35,000	1,197085E+1
1914,121	34,615	35,000	1,197085E+1
1915,121	34,592	35,000	1,197085E+1
1916,121	34,583	35,000	1,197085E+1
1917,121	34,594	35,000	1,197085E+1
1918,121	34,609	35,000	1,542742E+1
1919,121	34,635	35,000	1,542742E+1
1920,121	34,655	35,000	1,542742E+1
1921,121	34,657	35,000	1,542742E+1
1922,121	34,697	35,000	1,542742E+1
1923,121	34,678	35,000	1,542742E+1
1924,122	34,659	35,000	1,542742E+1
1925,122	34,636	35,000	1,542742E+1
1926,122	34,634	35,000	1,542742E+1
1927,122	34,635	35,000	1,542742E+1
1928,122	34,629	35,000	1,398338E+1
1929,122	34,600	35,000	1,398338E+1
1930,122	34,618	35,000	1,398338E+1
1931,122	34,648	35,000	1,398338E+1
1932,122	34,638	35,000	1,398338E+1
1933,122	34,614	35,000	1,398338E+1
1934,122	34,587	35,000	1,398338E+1
1935,122	34,594	35,000	1,398338E+1
1936,122	34,581	35,000	1,398338E+1
1937,122	34,573	35,000	1,398338E+1
1938,122	34,554	35,000	1,660311E+1
1939,122	34,570	35,000	1,660311E+1
1940,122	34,566	35,000	1,660311E+1
1941,122	34,590	35,000	1,660311E+1
1942,122	34,596	35,000	1,660311E+1
1943,122	34,612	35,000	1,660311E+1
1944,123	34,599	35,000	1,660311E+1
1945,123	34,635	35,000	1,660311E+1
1946,123	34,642	35,000	1,660311E+1
1947,123	34,662	35,000	1,660311E+1
1948,123	34,660	35,000	1,325663E+1
1949,123	34,626	35,000	1,325663E+1
1950,123	34,618	35,000	1,325663E+1
1951,123	34,597	35,000	1,325663E+1
1952,123	34,621	35,000	1,325663E+1
1953,123	34,617	35,000	1,325663E+1
1954,123	34,614	35,000	1,325663E+1
1955,123	34,624	35,000	1,325663E+1
1956,123	34,650	35,000	1,325663E+1
1957,123	34,630	35,000	1,325663E+1
1958,123	34,612	35,000	1,470840E+1
1959,123	34,577	35,000	1,470840E+1
1960,124	34,579	35,000	1,470840E+1
1961,124	34,576	35,000	1,470840E+1
1962,124	34,585	35,000	1,470840E+1
1963,124	34,594	35,000	1,470840E+1
1964,124	34,591	35,000	1,470840E+1
1965,124	34,603	35,000	1,470840E+1
1966,124	34,598	35,000	1,470840E+1
1967,124	34,588	35,000	1,470840E+1
1968,124	34,572	35,000	1,653380E+1
1969,124	34,573	35,000	1,653380E+1
1970,124	34,561	35,000	1,653380E+1
1971,124	34,579	35,000	1,653380E+1
1972,124	34,569	35,000	1,653380E+1
1973,124	34,561	35,000	1,653380E+1
1974,124	34,578	35,000	1,653380E+1
1975,124	34,558	35,000	1,653380E+1
1976,125	34,572	35,000	1,653380E+1
1977,125	34,567	35,000	1,653380E+1
1978,125	34,555	35,000	1,756195E+1
1979,125	34,569	35,000	1,756195E+1
1980,125	34,585	35,000	1,756195E+1
1981,125	34,579	35,000	1,756195E+1
1982,125	34,562	35,000	1,756195E+1
1983,125	34,562	35,000	1,756195E+1
1984,125	34,585	35,000	1,756195E+1
1985,125	34,602	35,000	1,756195E+1
1986,125	34,601	35,000	1,756195E+1
1987,125	34,611	35,000	1,756195E+1
1988,125	34,594	35,000	1,603067E+1
1989,125	34,590	35,000	1,603067E+1
1990,125	34,616	35,000	1,603067E+1
1991,125	34,617	35,000	1,603067E+1
1992,125	34,606	35,000	1,603067E+1
1993,125	34,614	35,000	1,603067E+1
1994,125	34,635	35,000	1,603067E+1
1995,125	34,680	35,000	1,603067E+1
1996,126	34,694	35,000	1,603067E+1
1997,126	34,687	35,000	1,603067E+1
1998,126	34,697	35,000	1,316464E+1
1999,126	34,697	35,000	1,316464E+1
2000,126	34,692	35,000	1,316464E+1
2001,126	34,703	35,000	1,316464E+1
2002,126	34,693	35,000	1,316464E+1
2003,126	34,683	35,000	1,316464E+1
2004,126	34,713	35,000	1,316464E+1
2005,126	34,703	35,000	1,316464E+1
2006,126	34,694	35,000	1,316464E+1
2007,126	34,680	35,000	1,316464E+1
2008,126	34,666	35,000	1,358904E+1
2009,126	34,681	35,000	1,358904E+1
2010,126	34,692	35,000	1,358904E+1
2011,126	34,700	35,000	1,358904E+1
2012,126	34,692	35,000	1,358904E+1
2013,127	34,705	35,000	1,358904E+1
2014,127	34,703	35,000	1,358904E+1
2015,127	34,723	35,000	1,358904E+1
2016,127	34,756	35,000	1,358904E+1
2017,127	34,775	35,000	1,358904E+1
2018,127	34,774	35,000	9,953717E+0
2019,127	34,736	35,000	9,953717E+0
2020,127	34,715	35,000	9,953717E+0
2021,127	34,689	35,000	9,953717E+0
2022,127	34,685	35,000	9,953717E+0
2023,127	34,659	35,000	9,953717E+0
2024,127	34,650	35,000	9,953717E+0
2025,127	34,626	35,000	9,953717E+0
2026,127	34,650	35,000	9,953717E+0
2027,127	34,639	35,000	9,953717E+0
2028,128	34,626	35,000	1,551539E+1
2029,128	34,644	35,000	1,551539E+1
2030,128	34,669	35,000	1,551539E+1
2031,128	34,695	35,000	1,551539E+1
2032,128	34,724	35,000	1,551539E+1
2033,128	34,715	35,000	1,551539E+1
2034,128	34,697	35,000	1,551539E+1
2035,128	34,672	35,000	1,551539E+1
2036,128	34,646	35,000	1,551539E+1
2037,128	34,674	35,000	1,551539E+1
2038,128	34,698	35,000	1,428963E+1
