t	TP1 [ºC]	TP2 [ºC]	TP3 [ºC]	TP5 [ºC]	TP6 [ºC]	TP7 [ºC]	TP8 [ºC]	TP10 [ºC]	TP11 [ºC]	TP12 [ºC]	TP13 [ºC]	TP15 [ºC]
112,634	62,172	0,000	6,005E+1	6,094E+1	6,060E+1	5,602E+1	6,735E+1	6,830E+1	5,737E+1	6,270E+1	6,384E+1	5,142E+1
112,634	62,172	0,000	6,005E+1	6,094E+1	6,060E+1	5,602E+1	6,735E+1	6,830E+1	5,737E+1	6,270E+1	6,384E+1	5,142E+1
114,802	62,260	0,000	6,009E+1	6,097E+1	6,067E+1	5,605E+1	6,733E+1	6,824E+1	5,738E+1	6,276E+1	6,386E+1	5,144E+1
114,802	62,260	0,000	6,009E+1	6,097E+1	6,067E+1	5,605E+1	6,733E+1	6,824E+1	5,738E+1	6,276E+1	6,386E+1	5,144E+1
116,969	62,312	0,000	6,009E+1	6,100E+1	6,076E+1	5,602E+1	6,720E+1	6,822E+1	5,740E+1	6,278E+1	6,389E+1	5,138E+1
116,969	62,312	0,000	6,009E+1	6,100E+1	6,076E+1	5,602E+1	6,720E+1	6,822E+1	5,740E+1	6,278E+1	6,389E+1	5,138E+1
116,969	62,312	0,000	6,009E+1	6,100E+1	6,076E+1	5,602E+1	6,720E+1	6,822E+1	5,740E+1	6,278E+1	6,389E+1	5,138E+1
119,136	62,310	0,000	6,010E+1	6,098E+1	6,076E+1	5,600E+1	6,719E+1	6,827E+1	5,739E+1	6,284E+1	6,385E+1	5,133E+1
119,136	62,310	0,000	6,010E+1	6,098E+1	6,076E+1	5,600E+1	6,719E+1	6,827E+1	5,739E+1	6,284E+1	6,385E+1	5,133E+1
121,303	62,322	0,000	6,010E+1	6,099E+1	6,083E+1	5,599E+1	6,717E+1	6,826E+1	5,737E+1	6,288E+1	6,391E+1	5,143E+1
121,303	62,322	0,000	6,010E+1	6,099E+1	6,083E+1	5,599E+1	6,717E+1	6,826E+1	5,737E+1	6,288E+1	6,391E+1	5,143E+1
123,471	62,319	0,000	6,003E+1	6,095E+1	6,086E+1	5,605E+1	6,722E+1	6,836E+1	5,737E+1	6,290E+1	6,397E+1	5,139E+1
123,471	62,319	0,000	6,003E+1	6,095E+1	6,086E+1	5,605E+1	6,722E+1	6,836E+1	5,737E+1	6,290E+1	6,397E+1	5,139E+1
125,717	62,243	0,000	6,003E+1	6,090E+1	6,085E+1	5,599E+1	6,726E+1	6,837E+1	5,739E+1	6,285E+1	6,399E+1	5,137E+1
125,717	62,243	0,000	6,003E+1	6,090E+1	6,085E+1	5,599E+1	6,726E+1	6,837E+1	5,739E+1	6,285E+1	6,399E+1	5,137E+1
127,957	62,261	0,000	6,001E+1	6,092E+1	6,086E+1	5,594E+1	6,737E+1	6,843E+1	5,739E+1	6,283E+1	6,396E+1	5,118E+1
127,957	62,261	0,000	6,001E+1	6,092E+1	6,086E+1	5,594E+1	6,737E+1	6,843E+1	5,739E+1	6,283E+1	6,396E+1	5,118E+1
127,957	62,261	0,000	6,001E+1	6,092E+1	6,086E+1	5,594E+1	6,737E+1	6,843E+1	5,739E+1	6,283E+1	6,396E+1	5,118E+1
130,198	62,291	0,000	6,002E+1	6,091E+1	6,079E+1	5,594E+1	6,747E+1	6,849E+1	5,740E+1	6,285E+1	6,395E+1	5,130E+1
130,198	62,291	0,000	6,002E+1	6,091E+1	6,079E+1	5,594E+1	6,747E+1	6,849E+1	5,740E+1	6,285E+1	6,395E+1	5,130E+1
132,441	62,350	0,000	6,008E+1	6,095E+1	6,070E+1	5,594E+1	6,748E+1	6,844E+1	5,740E+1	6,285E+1	6,398E+1	5,128E+1
132,441	62,350	0,000	6,008E+1	6,095E+1	6,070E+1	5,594E+1	6,748E+1	6,844E+1	5,740E+1	6,285E+1	6,398E+1	5,128E+1
134,680	62,377	0,000	6,009E+1	6,093E+1	6,067E+1	5,590E+1	6,752E+1	6,848E+1	5,740E+1	6,284E+1	6,399E+1	5,128E+1
134,680	62,377	0,000	6,009E+1	6,093E+1	6,067E+1	5,590E+1	6,752E+1	6,848E+1	5,740E+1	6,284E+1	6,399E+1	5,128E+1
136,923	62,342	0,000	6,013E+1	6,099E+1	6,070E+1	5,598E+1	6,742E+1	6,836E+1	5,741E+1	6,291E+1	6,397E+1	5,136E+1
136,923	62,342	0,000	6,013E+1	6,099E+1	6,070E+1	5,598E+1	6,742E+1	6,836E+1	5,741E+1	6,291E+1	6,397E+1	5,136E+1
136,923	62,342	0,000	6,013E+1	6,099E+1	6,070E+1	5,598E+1	6,742E+1	6,836E+1	5,741E+1	6,291E+1	6,397E+1	5,136E+1
139,164	62,319	0,000	6,014E+1	6,101E+1	6,083E+1	5,596E+1	6,745E+1	6,845E+1	5,744E+1	6,293E+1	6,402E+1	5,126E+1
139,164	62,319	0,000	6,014E+1	6,101E+1	6,083E+1	5,596E+1	6,745E+1	6,845E+1	5,744E+1	6,293E+1	6,402E+1	5,126E+1
141,403	62,275	0,000	6,009E+1	6,099E+1	6,081E+1	5,594E+1	6,751E+1	6,855E+1	5,747E+1	6,293E+1	6,405E+1	5,116E+1
141,403	62,275	0,000	6,009E+1	6,099E+1	6,081E+1	5,594E+1	6,751E+1	6,855E+1	5,747E+1	6,293E+1	6,405E+1	5,116E+1
143,646	62,308	0,000	6,007E+1	6,092E+1	6,077E+1	5,595E+1	6,763E+1	6,869E+1	5,746E+1	6,297E+1	6,408E+1	5,117E+1
143,646	62,308	0,000	6,007E+1	6,092E+1	6,077E+1	5,595E+1	6,763E+1	6,869E+1	5,746E+1	6,297E+1	6,408E+1	5,117E+1
145,886	62,260	0,000	6,006E+1	6,096E+1	6,075E+1	5,589E+1	6,766E+1	6,872E+1	5,745E+1	6,305E+1	6,406E+1	5,112E+1
145,886	62,260	0,000	6,006E+1	6,096E+1	6,075E+1	5,589E+1	6,766E+1	6,872E+1	5,745E+1	6,305E+1	6,406E+1	5,112E+1
145,886	62,260	0,000	6,006E+1	6,096E+1	6,075E+1	5,589E+1	6,766E+1	6,872E+1	5,745E+1	6,305E+1	6,406E+1	5,112E+1
148,053	62,320	0,000	6,010E+1	6,099E+1	6,088E+1	5,586E+1	6,750E+1	6,858E+1	5,745E+1	6,306E+1	6,407E+1	5,114E+1
148,053	62,320	0,000	6,010E+1	6,099E+1	6,088E+1	5,586E+1	6,750E+1	6,858E+1	5,745E+1	6,306E+1	6,407E+1	5,114E+1
150,294	62,301	0,000	6,010E+1	6,097E+1	6,098E+1	5,574E+1	6,749E+1	6,859E+1	5,744E+1	6,308E+1	6,411E+1	5,098E+1
150,294	62,301	0,000	6,010E+1	6,097E+1	6,098E+1	5,574E+1	6,749E+1	6,859E+1	5,744E+1	6,308E+1	6,411E+1	5,098E+1
152,533	62,345	0,000	6,011E+1	6,094E+1	6,101E+1	5,582E+1	6,758E+1	6,859E+1	5,744E+1	6,308E+1	6,413E+1	5,114E+1
152,533	62,345	0,000	6,011E+1	6,094E+1	6,101E+1	5,582E+1	6,758E+1	6,859E+1	5,744E+1	6,308E+1	6,413E+1	5,114E+1
154,776	62,286	0,000	6,020E+1	6,100E+1	6,103E+1	5,586E+1	6,762E+1	6,872E+1	5,746E+1	6,305E+1	6,412E+1	5,110E+1
154,776	62,286	0,000	6,020E+1	6,100E+1	6,103E+1	5,586E+1	6,762E+1	6,872E+1	5,746E+1	6,305E+1	6,412E+1	5,110E+1
157,015	62,399	0,000	6,016E+1	6,099E+1	6,097E+1	5,585E+1	6,769E+1	6,878E+1	5,743E+1	6,310E+1	6,414E+1	5,117E+1
157,015	62,399	0,000	6,016E+1	6,099E+1	6,097E+1	5,585E+1	6,769E+1	6,878E+1	5,743E+1	6,310E+1	6,414E+1	5,117E+1
157,015	62,399	0,000	6,016E+1	6,099E+1	6,097E+1	5,585E+1	6,769E+1	6,878E+1	5,743E+1	6,310E+1	6,414E+1	5,117E+1
159,255	62,340	0,000	6,021E+1	6,100E+1	6,091E+1	5,589E+1	6,769E+1	6,876E+1	5,744E+1	6,315E+1	6,413E+1	5,124E+1
